mode,struct,wing,entry_dt,exit_dt,iv_rank,credit,max_loss,pnl,points,fee,slip,breached,loss,reason,spot_in,spot_out,held_days
cycle_start,iron_condor,5,2026-05-27,2026-06-02,0.067,8248.5,8001.5,-8280.2,-121.65,265.6,107.3,True,True,Expiry ITM guard,23933.7,23286.5,6
cycle_start,iron_condor,5,2026-06-03,2026-06-09,0.2,9379.5,6870.5,7169.5,114.3,227.7,32.3,False,False,Target %credit,23305.8,23235.2,6
cycle_start,iron_condor,5,2026-06-10,2026-06-16,0.15,8992.8,7257.2,-7172.6,-105.25,258.9,72.5,True,True,Expiry ITM guard,23326.8,23933.0,6
cycle_start,iron_condor,5,2026-06-17,2026-06-22,0.017,8047.0,8203.0,3798.7,62.35,219.6,34.5,False,False,Target %credit,23987.6,24124.0,5
cycle_start,iron_condor,5,2026-06-24,2026-06-29,0.05,7598.5,8651.5,3591.6,59.1,217.4,32.5,False,False,Target %credit,23863.2,23950.6,5
cycle_start,iron_condor,5,2026-07-01,2026-07-07,0.15,8388.2,7861.8,-7533.7,-110.8,249.1,82.7,True,True,Expiry ITM guard,23912.4,24460.2,6
dte4,iron_fly,5,2021-07-02,2021-07-08,,9766.2,6483.8,-3654.6,-52.3,216.4,38.7,True,True,Expiry ITM guard,15666.5,15870.9,6
dte4,iron_fly,5,2021-07-09,2021-07-15,,10192.0,6058.0,-3740.9,-53.5,219.7,43.7,True,True,Expiry ITM guard,15646.8,15876.9,6
dte4,iron_fly,5,2021-07-23,2021-07-29,,9012.2,7237.8,2707.8,45.25,207.9,25.5,True,False,Expiry ITM guard,15863.6,15773.9,6
dte4,iron_fly,5,2021-07-30,2021-08-05,0.143,9278.8,6971.2,-7408.8,-108.9,241.8,88.5,True,True,Expiry ITM guard,15785.7,16267.3,6
dte4,iron_fly,5,2021-08-06,2021-08-12,0.308,9740.2,6509.8,5409.4,86.9,210.4,28.6,True,False,Target %credit,16320.6,16324.0,6
dte4,iron_fly,5,2021-08-20,2021-08-26,0.371,10331.8,5918.2,-80.9,2.7,217.2,39.2,True,True,Expiry ITM guard,16453.5,16619.3,6
dte4,iron_fly,5,2021-08-27,2021-09-02,0.15,9616.8,6633.2,-6538.4,-95.5,242.1,88.8,True,True,Expiry ITM guard,16628.4,17111.6,6
dte4,iron_fly,5,2021-09-03,2021-09-09,0.311,10387.0,5863.0,4865.0,78.65,213.9,33.4,True,False,Expiry ITM guard,17291.0,17345.8,6
dte4,iron_fly,5,2021-09-17,2021-09-23,0.167,10504.0,5746.0,3304.1,54.7,215.4,36.0,True,False,Expiry ITM guard,17737.7,17657.7,6
dte4,iron_fly,5,2021-09-24,2021-09-30,0.576,11154.0,5096.0,-1262.6,-15.1,227.7,53.4,True,True,Expiry ITM guard,17914.7,17687.6,6
dte4,iron_fly,5,2021-10-01,2021-10-07,0.767,12190.7,4059.3,-2997.8,-41.55,237.7,59.4,True,True,Expiry ITM guard,17502.6,17790.2,6
dte4,iron_fly,5,2021-10-08,2021-10-14,0.4,11261.2,4988.8,-5276.9,-76.05,244.9,88.8,True,True,Expiry ITM guard,17872.8,18283.6,6
dte4,iron_fly,5,2021-10-22,2021-10-28,0.4,11592.8,4657.2,3465.3,57.4,224.5,41.2,True,False,Expiry ITM guard,18248.2,18141.8,6
dte4,iron_fly,5,2021-11-03,2021-11-11,0.95,5921.5,10328.5,-646.5,-6.45,201.9,25.3,True,True,Expiry ITM guard,17952.9,17951.7,8
dte4,iron_fly,5,2021-11-12,2021-11-18,0.167,11228.8,5021.2,5200.5,83.95,217.4,38.9,True,False,Expiry ITM guard,17953.9,17933.3,6
dte4,iron_fly,5,2021-11-26,2021-12-02,0.367,11774.7,4475.3,3874.8,63.75,226.0,43.0,True,False,Expiry ITM guard,17295.3,17225.4,6
dte4,iron_fly,5,2021-12-03,2021-12-09,0.317,11953.5,4296.5,4633.9,75.35,223.8,40.0,True,False,Expiry ITM guard,17458.2,17505.6,6
dte4,iron_fly,5,2021-12-10,2021-12-16,0.183,11709.8,4540.2,1618.8,29.1,225.6,47.1,True,False,Expiry ITM guard,17523.2,17344.4,6
dte4,iron_fly,5,2021-12-17,2021-12-23,0.15,11745.5,4504.5,1733.3,30.85,225.5,46.4,True,False,Expiry ITM guard,17182.7,17037.5,6
dte4,iron_fly,5,2021-12-24,2021-12-30,0.183,11495.2,4754.8,2794.5,47.05,221.8,41.9,True,False,Expiry ITM guard,17102.7,17203.6,6
dte4,iron_fly,5,2021-12-31,2022-01-06,0.05,11537.5,4712.5,-4818.9,-68.75,252.4,97.8,True,True,Expiry ITM guard,17298.1,17748.3,6
dte4,iron_fly,5,2022-01-07,2022-01-13,0.15,11739.0,4511.0,-4501.1,-64.4,245.6,69.5,True,True,Expiry ITM guard,17841.9,18238.8,6
dte4,iron_fly,5,2022-01-14,2022-01-20,0.033,11459.5,4790.5,-3303.7,-46.4,232.1,55.6,True,True,Expiry ITM guard,18181.0,17913.9,6
dte4,iron_fly,5,2022-01-28,2022-02-03,0.917,13399.7,2850.3,-2748.0,-35.7,285.2,142.3,True,True,Expiry ITM guard,17239.3,17751.3,6
dte4,iron_fly,5,2022-02-04,2022-02-10,0.383,12164.7,4085.3,5225.2,84.55,226.9,43.6,True,False,Expiry ITM guard,17551.2,17500.8,6
dte4,iron_fly,5,2022-02-11,2022-02-17,0.133,11911.2,4338.8,5139.6,83.15,224.5,40.7,True,False,Expiry ITM guard,17404.6,17422.6,6
dte4,iron_fly,5,2022-02-18,2022-02-24,0.717,12967.5,3282.5,-3746.1,-50.8,291.7,152.4,True,True,Expiry ITM guard,17278.5,16673.3,6
dte4,iron_fly,5,2022-03-04,2022-03-10,0.85,13695.5,2554.5,-2096.5,-25.85,280.6,135.6,True,True,Expiry ITM guard,16259.1,16679.8,6
dte4,iron_fly,5,2022-03-11,2022-03-17,0.633,13321.7,2928.3,-3361.4,-44.55,301.0,164.7,True,True,Expiry ITM guard,16574.3,17218.9,6
dte4,iron_fly,5,2022-03-25,2022-03-31,0.333,12993.5,3256.5,-2408.4,-31.75,252.3,92.3,True,True,Expiry ITM guard,17202.1,17535.3,6
dte4,iron_fly,5,2022-04-01,2022-04-07,0.15,12301.3,3948.7,-1256.5,-14.85,235.3,55.9,True,True,Expiry ITM guard,17482.1,17735.9,6
dte4,iron_fly,5,2022-04-13,2022-04-21,0.317,5099.2,11150.8,-11422.1,-170.65,226.4,103.5,True,True,Expiry ITM guard,17635.2,17245.8,8
dte4,iron_fly,5,2022-04-22,2022-04-28,0.033,12018.5,4231.5,4520.7,73.65,225.0,41.5,True,False,Expiry ITM guard,17215.8,17122.8,6
dte4,iron_fly,5,2022-05-06,2022-05-12,0.367,12756.2,3493.8,-3199.9,-43.85,262.2,87.5,True,True,Expiry ITM guard,16403.1,15959.6,6
dte4,iron_fly,5,2022-05-13,2022-05-19,0.383,12788.8,3461.2,4558.2,74.7,235.6,61.7,True,False,Expiry ITM guard,15966.7,15923.9,6
dte4,iron_fly,5,2022-05-20,2022-05-26,0.267,12886.2,3363.8,5078.8,82.55,234.6,52.3,True,False,Expiry ITM guard,16123.0,16086.2,6
dte4,iron_fly,5,2022-05-27,2022-06-02,0.283,12551.5,3698.5,2487.9,42.7,234.2,53.4,True,False,Expiry ITM guard,16315.4,16459.8,6
dte4,iron_fly,5,2022-06-03,2022-06-09,0.1,12249.3,4000.7,-4313.3,-60.85,265.0,93.0,True,True,Expiry ITM guard,16781.3,16286.2,6
dte4,iron_fly,5,2022-06-10,2022-06-16,0.083,12051.0,4199.0,-4434.4,-63.05,255.1,81.1,True,True,Expiry ITM guard,16309.8,15844.8,6
dte4,iron_fly,5,2022-06-17,2022-06-23,0.567,13100.8,3149.2,359.1,10.5,245.1,78.3,True,False,Expiry ITM guard,15259.7,15468.9,6
dte4,iron_fly,5,2022-06-24,2022-06-30,0.25,12385.7,3864.3,1536.5,28.05,233.7,53.1,True,False,Expiry ITM guard,15713.8,15853.8,6
dte4,iron_fly,5,2022-07-01,2022-07-07,0.217,12457.3,3792.7,-3548.3,-49.4,255.8,81.5,True,True,Expiry ITM guard,15712.5,16113.0,6
dte4,iron_fly,5,2022-07-08,2022-07-14,0.05,11872.2,4377.8,960.3,19.05,227.9,50.1,True,False,Expiry ITM guard,16210.3,16024.8,6
dte4,iron_fly,5,2022-07-15,2022-07-21,0.017,11456.2,4793.8,-5311.5,-76.1,256.0,109.1,True,True,Expiry ITM guard,16006.9,16513.8,6
dte4,iron_fly,5,2022-07-22,2022-07-28,0.017,11235.3,5014.7,3742.9,61.5,218.3,36.3,True,False,Expiry ITM guard,16695.7,16776.0,6
dte4,iron_fly,5,2022-07-29,2022-08-04,0.033,11534.2,4715.8,-4301.1,-61.2,241.3,81.9,True,True,Expiry ITM guard,17111.5,17465.1,6
dte4,iron_fly,5,2022-08-19,2022-08-25,0.017,11037.0,5213.0,-3575.8,-50.6,228.3,58.5,True,True,Expiry ITM guard,17973.7,17672.4,6
dte4,iron_fly,5,2022-09-02,2022-09-08,0.267,12366.2,3883.8,2535.1,43.25,229.1,47.1,True,False,Expiry ITM guard,17601.9,17733.9,6
dte4,iron_fly,5,2022-09-09,2022-09-15,0.05,11579.8,4670.2,-292.3,-0.25,226.2,49.9,True,True,Expiry ITM guard,17891.2,18083.8,6
dte4,iron_fly,5,2022-09-16,2022-09-22,0.2,12307.8,3942.2,2423.2,41.6,231.1,49.7,True,False,Expiry ITM guard,17767.6,17623.6,6
dte4,iron_fly,5,2022-09-23,2022-09-29,0.383,12493.0,3757.0,-4134.5,-57.95,269.4,98.3,True,True,Expiry ITM guard,17562.9,17006.7,6
dte4,iron_fly,5,2022-10-07,2022-10-13,0.183,12129.0,4121.0,218.8,7.75,231.1,53.8,True,False,Expiry ITM guard,17290.2,17088.3,6
dte4,iron_fly,5,2022-10-14,2022-10-20,0.167,12229.8,4020.2,2659.8,45.05,225.6,42.8,True,False,Expiry ITM guard,17281.0,17453.3,6
dte4,iron_fly,5,2022-10-28,2022-11-03,0.083,11521.2,4728.8,-1042.2,-11.7,226.6,55.1,True,True,Expiry ITM guard,17802.1,18021.8,6
dte4,iron_fly,5,2022-11-11,2022-11-17,0.017,11072.8,5177.2,4471.5,72.65,215.2,35.6,True,False,Expiry ITM guard,18307.7,18381.1,6
dte4,iron_fly,5,2022-11-18,2022-11-23,0.033,10728.2,5521.8,5144.7,82.95,213.6,33.5,True,False,Target %credit,18346.8,18293.3,5
dte4,iron_fly,5,2022-11-25,2022-12-01,0.017,10279.7,5970.3,-6247.3,-91.2,239.2,80.0,True,True,Expiry ITM guard,18458.8,18867.0,6
dte4,iron_fly,5,2022-12-02,2022-12-08,0.033,10627.5,5622.5,-1008.4,-11.45,219.5,44.6,True,True,Expiry ITM guard,18737.9,18553.9,6
dte4,iron_fly,5,2022-12-09,2022-12-15,0.017,10019.8,6230.2,5441.0,87.35,209.7,27.0,True,False,Target %credit,18641.1,18630.9,6
dte4,iron_fly,5,2022-12-16,2022-12-22,0.067,10416.2,5833.8,1072.5,20.45,217.3,39.5,True,False,Expiry ITM guard,18397.2,18257.2,6
dte4,iron_fly,5,2022-12-23,2022-12-29,0.55,11852.8,4397.2,5809.3,93.35,221.5,36.9,True,False,Target %credit,17975.6,18029.2,6
dte4,iron_fly,5,2022-12-30,2023-01-05,0.15,10728.2,5521.8,-671.6,-6.25,220.5,44.8,True,True,Expiry ITM guard,18237.4,18063.1,6
dte4,iron_fly,5,2023-01-06,2023-01-12,0.2,10923.2,5326.8,3027.2,50.5,217.0,38.3,True,False,Expiry ITM guard,18003.0,17914.2,6
dte4,iron_fly,5,2023-01-13,2023-01-19,0.55,11501.8,4748.2,-3971.2,-56.4,235.0,70.3,True,True,Expiry ITM guard,17797.2,18117.1,6
dte4,iron_fly,5,2023-01-27,2023-02-02,0.85,12909.0,3341.0,-1380.7,-16.1,251.9,82.3,True,True,Expiry ITM guard,17799.7,17474.6,6
dte4,iron_fly,5,2023-02-03,2023-02-09,0.567,11797.5,4452.5,23.5,4.6,226.7,48.9,True,False,Expiry ITM guard,17672.7,17843.4,6
dte4,iron_fly,5,2023-02-10,2023-02-16,0.05,10214.8,6035.2,-4115.1,-59.2,221.0,46.1,True,True,Expiry ITM guard,17847.7,18097.0,6
dte4,iron_fly,5,2023-02-17,2023-02-23,0.05,10036.0,6214.0,-6150.5,-89.8,236.3,77.2,True,True,Expiry ITM guard,17964.1,17550.8,6
dte4,iron_fly,5,2023-02-24,2023-03-02,0.117,10562.5,5687.5,51.7,4.75,217.5,39.6,True,False,Expiry ITM guard,17585.8,17432.6,6
dte4,iron_fly,5,2023-03-10,2023-03-16,0.15,10331.8,5918.2,-6244.3,-90.8,247.5,94.8,True,True,Expiry ITM guard,17396.6,16926.7,6
dte4,iron_fly,5,2023-03-17,2023-03-23,0.433,11641.5,4608.5,4917.7,79.7,219.8,42.9,True,False,Expiry ITM guard,17107.7,17077.9,6
dte4,iron_fly,5,2023-03-29,2023-03-29,0.833,5495.8,10754.2,2931.4,48.45,197.7,20.1,True,False,Target %credit,16999.2,16999.8,0
dte4,iron_fly,5,2023-04-21,2023-04-27,0.033,9389.2,6860.8,-1304.3,-16.3,212.0,32.7,True,True,Expiry ITM guard,17647.8,17810.9,6
dte4,iron_fly,5,2023-05-05,2023-05-11,0.033,9236.5,7013.5,-2399.0,-33.1,213.5,34.0,True,True,Expiry ITM guard,18166.3,18323.9,6
dte4,iron_fly,5,2023-05-12,2023-05-17,0.083,10153.0,6097.0,4842.7,78.2,211.0,29.3,True,False,Target %credit,18223.4,18189.2,5
dte4,iron_fly,5,2023-05-19,2023-05-25,0.083,9854.0,6396.0,327.1,8.8,212.8,32.2,True,False,Expiry ITM guard,18145.0,18291.8,6
dte4,iron_fly,5,2023-05-26,2023-06-01,0.083,9655.8,6594.2,-2999.8,-42.2,216.3,40.5,True,True,Expiry ITM guard,18336.6,18560.0,6
dte4,iron_fly,5,2023-06-02,2023-06-08,0.067,9750.0,6500.0,-2441.7,-33.7,215.0,36.2,True,True,Expiry ITM guard,18559.2,18745.6,6
dte4,iron_fly,5,2023-06-09,2023-06-15,0.033,9324.2,6925.8,2693.4,45.05,208.9,25.9,True,False,Expiry ITM guard,18665.4,18732.0,6
dte4,iron_fly,5,2023-06-16,2023-06-22,0.017,8921.2,7328.8,1904.6,32.9,208.1,25.9,True,False,Expiry ITM guard,18745.0,18846.0,6
dte4,iron_fly,5,2023-06-30,2023-07-06,0.083,9431.5,6818.5,-5458.3,-79.7,223.5,54.3,True,True,Expiry ITM guard,19083.8,19399.2,6
dte4,iron_fly,5,2023-07-07,2023-07-13,0.217,10296.0,5954.0,4838.5,78.15,211.5,29.8,True,False,Expiry ITM guard,19474.5,19484.3,6
dte4,iron_fly,5,2023-07-14,2023-07-20,0.033,9551.8,6698.2,-6410.5,-94.1,230.1,63.9,True,True,Expiry ITM guard,19464.0,19798.5,6
